,Id,AcceptedAnswerId,ViewCount,AnswerCount
4956,17000,,222,4
4957,17001,,891,1
4958,17015,17025,357,2
4959,17032,17841,519,1
4960,17039,17040,3471,4
4961,17046,,56,1
4962,17047,,944,1
4963,17049,17053,513,1
4964,17050,,2718,2
4965,17055,,62,1
4966,17056,,1504,3
4967,17061,,629,1
4968,17063,,48,1
4969,17066,17839,106,2
4970,17069,17072,396,1
4971,17077,17079,453,2
4972,17080,17107,41,1
4973,17081,,1511,6
4974,17083,,875,2
4975,17086,,472,1
4976,17087,17156,3102,3
4977,17091,17190,108,1
4978,17092,18140,1634,1
4979,17097,,131,1
4980,17099,,86,1
4981,17101,17109,108,3
4982,17110,17913,496,1
4983,17113,24792,340,1
4984,17120,51505,418,1
4985,17132,17133,479,1
4986,17135,,318,3
4987,17146,17147,88,1
4988,17148,,238,1
4989,17149,,869,1
4990,17153,,197,2
4991,17167,,3130,1
4992,17168,,73,1
4993,17171,17173,845,1
4994,17172,17175,101,1
4995,17176,,121,1
4996,17177,17187,5542,1
4997,17178,,646,2
4998,17180,,616,0
4999,17181,,112,0
5000,17182,,157,1
5001,17183,,417,1
5002,17184,,472,1
5003,17185,17194,2330,3
5004,17188,17567,2570,2
5005,17191,,241,1
5006,17195,,125,0
5007,17197,17198,109,2
5008,17200,,294,3
5009,17203,,982,1
5010,17210,17248,196,1
5011,17214,,856,3
5012,17216,17416,58,1
5013,17221,,583,0
5014,17222,,387,1
5015,17227,,7788,2
5016,17231,17295,204,1
5017,17234,17236,2216,1
5018,17237,17257,398,2
5019,17238,17262,832,1
5020,17239,,62,0
5021,17240,17242,571,1
5022,17251,17252,144,1
5023,17254,17472,62,1
5024,17255,,782,1
5025,17256,17276,234,1
5026,17258,17297,89,2
5027,17261,17263,344,1
5028,17266,17278,1491,1
5029,17269,,835,1
5030,17271,17286,371,2
5031,17272,17273,870,1
5032,17274,,39,0
5033,17275,,1377,1
5034,17279,17288,811,2
5035,17281,,316,0
5036,17282,17283,663,1
5037,17287,,741,1
5038,17293,,598,1
5039,17294,,135,1
5040,17301,,1482,2
5041,17304,17305,712,1
5042,17306,,18033,2
5043,17308,17976,10992,3
5044,17309,17391,5157,2
5045,17310,17313,161,1
5046,17311,17328,1157,2
5047,17314,,572,1
5048,17315,17318,298,5
5049,17322,17374,414,1
5050,17327,,677,1
5051,17332,17334,98,1
5052,17335,17341,807,1
5053,17344,,2046,1
5054,17352,17356,264,3
5055,17354,17355,22507,2
5056,17361,17366,53,3
5057,17362,17364,3589,2
5058,17365,17770,4082,1
5059,17368,,1994,0
5060,17371,,3902,3
5061,17372,17381,649,2
5062,17375,17397,828,2
5063,17376,,855,3
5064,17377,,662,2
5065,17378,17451,58,2
5066,17379,17383,546,1
5067,17385,17452,1134,1
5068,17388,17432,651,2
5069,17390,,142,1
5070,17392,17400,800,2
5071,17398,,822,0
5072,17403,,689,3
5073,17405,17408,498,2
5074,17414,17838,563,1
5075,17417,,8559,4
5076,17418,,71,1
5077,17419,,108,1
5078,17424,,1392,1
5079,17426,,4780,6
5080,17430,,1900,2
5081,17433,,4151,2
5082,17434,,105,0
5083,17436,17511,1847,2
5084,17440,,1541,4
5085,17441,17449,85,1
5086,17442,,44,0
5087,17444,17446,805,1
5088,17445,,66,0
5089,17454,,375,1
5090,17456,,957,1
5091,17463,17465,212,3
5092,17468,,1354,2
5093,17470,17626,863,3
5094,17471,17478,49,1
5095,17475,,3117,4
5096,17476,19696,784,1
5097,17477,,3077,2
5098,17479,17480,106,1
5099,17484,17488,1229,1
5100,17492,,136,1
5101,17494,17498,349,1
5102,17495,,15142,1
5103,17496,,51430,6
5104,17497,17501,3038,1
5105,17503,18113,918,1
5106,17504,,688,2
5107,17506,,1027,1
5108,17510,17514,1193,1
5109,17513,17523,81,2
5110,17520,,120,1
5111,17522,17562,613,1
5112,17525,,507,2
5113,17532,,185,2
5114,17533,,396,1
5115,17541,,87,0
5116,17546,17957,31,1
5117,17547,17548,142,1
5118,17549,,46,1
5119,17550,,43,1
5120,17551,17556,210,1
5121,17559,17569,805,3
5122,17560,18107,1125,2
5123,17565,17574,262,1
5124,17577,,822,4
5125,17578,,55,0
5126,17582,,52,1
5127,17584,18005,701,3
5128,17588,17594,102,1
5129,17590,,11771,3
5130,17592,17593,1261,2
5131,17595,17603,142,1
5132,17598,,466,0
5133,17600,17604,15684,3
5134,17608,17618,64,1
5135,17609,,2998,3
5136,17610,17612,359,1
5137,17613,17727,823,1
5138,17619,17622,667,1
5139,17621,17648,1805,1
5140,17624,17664,3435,3
5141,17625,17627,2278,1
5142,17628,,96,1
5143,17630,17631,172,1
5144,17632,,1345,1
5145,17633,17849,3538,2
5146,17634,,286,1
5147,17635,,1576,2
5148,17637,,3687,1
5149,17638,,136,2
5150,17639,,8172,2
5151,17640,17645,144422,4
5152,17649,17652,86,1
5153,17654,,2206,1
5154,17655,17675,238,1
5155,17656,,7432,2
5156,17659,,317,1
5157,17660,,174,0
5158,17665,17667,712,2
5159,17671,17674,1015,2
5160,17673,17683,120,2
5161,17679,17681,4166,2
5162,17684,,672,3
5163,17686,17688,405,2
5164,17697,17704,1648,1
5165,17705,,244,0
5166,17706,17826,97,1
5167,17712,,976,1
5168,17713,,78,0
5169,17714,17914,50,1
5170,17718,17728,873,1
5171,17719,17754,73,1
5172,17720,,5141,1
5173,17722,17738,2175,1
5174,17729,,70,2
5175,17730,17733,275,1
5176,17731,,977,2
5177,17732,17747,68,1
5178,17736,21823,445,2
5179,17741,17753,269,1
5180,17745,17816,1048,3
5181,17748,,52,0
5182,17749,,116,1
5183,17751,,253,1
5184,17756,17759,1327,1
5185,17758,17763,710,1
5186,17761,,361,1
5187,17764,17771,1445,2
5188,17772,17773,44493,3
5189,17774,17782,50,1
5190,17775,,5950,2
5191,17777,,228,1
5192,17781,,273,2
5193,17783,17788,23123,3
5194,17784,,938,3
5195,17791,,224,0
5196,17792,17850,84,1
5197,17794,26875,2798,3
5198,17796,,778,2
5199,17803,17805,366,1
5200,17804,18003,260,2
5201,17806,17810,1074,3
5202,17808,,79,0
5203,17809,17812,1243,2
5204,17811,17932,408,2
5205,17814,,315,2
5206,17815,,70,0
5207,17818,17889,938,1
5208,17821,,800,1
5209,17828,17885,387,2
5210,17840,,136,3
5211,17846,17848,566,2
5212,17853,17858,986,2
5213,17856,17867,868,1
5214,17860,17861,5554,1
5215,17865,17869,129,1
5216,17868,17890,2050,2
5217,17871,61867,1742,1
5218,17872,,49,1
5219,17874,,1082,1
5220,17881,,232,1
5221,17884,,2058,1
5222,17886,17916,198,1
5223,17887,17888,1174,2
5224,17891,17893,104,3
5225,17894,17930,85,2
5226,17897,,5671,3
5227,17898,17904,90,2
5228,17899,17908,1321,2
5229,17900,,708,4
5230,17910,,138,1
5231,17912,,364,3
5232,17917,17920,788,2
5233,17919,,321,1
5234,17924,,1720,2
5235,17931,17938,8630,1
5236,17933,,6102,3
5237,17934,18062,94,2
5238,17936,17942,6299,1
5239,17940,,1100,2
5240,17941,,11624,2
5241,17953,17959,821,1
5242,17960,,89,2
5243,17962,17964,776,1
5244,17968,,442,2
5245,17970,,350,0
5246,17973,18000,75,1
5247,17974,17978,181,1
5248,17975,17979,393,1
5249,17984,18004,2721,3
5250,17985,,1876,3
5251,17986,,475,1
5252,17994,,2617,1
5253,17997,,168,1
5254,18007,18495,1645,2
5255,18008,18013,205,1
5256,18010,18093,395,1
5257,18014,,1187,3
5258,18015,,993,1
5259,18016,18019,29,1
5260,18021,,29,2
5261,18023,18033,1255,1
5262,18024,,577,1
5263,18030,18364,1186,2
5264,18034,,54,0
5265,18036,,90,2
5266,18037,18042,24,1
5267,18040,18044,2540,4
5268,18045,,120,1
5269,18046,18065,135,2
5270,18050,,81,2
5271,18053,,135,1
5272,18056,18075,1447,2
5273,18063,18066,81,1
5274,18064,,653,3
5275,18068,,481,2
5276,18074,,4853,1
5277,18076,18078,2792,2
5278,18080,107110,6255,1
5279,18085,18086,12356,2
5280,18088,23894,1431,3
5281,18089,,1279,2
5282,18092,,213,1
5283,18097,,75,1
5284,18101,18105,128,4
5285,18102,18279,784,1
5286,18108,,776,2
5287,18109,18110,77,2
5288,18115,,509,1
5289,18118,18192,7964,1
5290,18119,18138,138838,4
5291,18122,18370,231,1
5292,18125,18127,271,4
5293,18128,18130,7812,2
5294,18133,18139,1257,1
5295,18135,,1626,1
5296,18137,,3114,2
5297,18141,,619,2
5298,18142,,911,0
5299,18143,18144,253,1
5300,18149,19849,27309,4
5301,18153,,4256,2
5302,18154,18180,6072,1
5303,18155,18156,174,1
5304,18161,18165,273,1
5305,18162,18163,87,1
5306,18167,20566,1975,1
5307,18168,18281,59,1
5308,18169,,371,3
5309,18171,,1130,0
5310,18173,,371,1
5311,18179,,91,1
5312,18184,47452,118,2
5313,18185,,7747,3
5314,18187,,19,0
5315,18193,,13299,1
5316,18194,28290,1456,1
5317,18196,,207,2
5318,18198,18567,240,2
5319,18203,,528,1
5320,18205,18209,944,2
5321,18206,18212,3088,2
5322,18208,,9621,3
5323,18214,,3491,1
5324,18219,,29,0
5325,18220,18221,11495,1
5326,18224,18229,51,1
5327,18226,18244,165,1
5328,18232,18233,60521,5
5329,18234,18236,114,1
5330,18235,18239,714,1
5331,18238,,980,1
5332,18240,,256,3
5333,18243,18271,241,2
5334,18245,18263,14711,3
5335,18246,,10690,3
5336,18247,18254,512,2
5337,18250,18369,237,1
5338,18251,,1069,1
5339,18252,,420,1
5340,18253,18260,67,1
5341,18256,18266,1188,1
5342,18276,,2789,3
5343,18277,,1043,2
5344,18283,18290,1679,2
5345,18285,18287,157,1
5346,18288,,533,2
5347,18289,,20536,4
5348,18294,18324,289,1
5349,18296,18332,1634,2
5350,18297,18298,18319,2
5351,18301,18303,1636,1
5352,18302,18306,1181,2
5353,18305,,132,1
5354,18312,,116,1
5355,18315,,39,1
5356,18316,,138,1
5357,18317,21309,291,2
5358,18323,18327,1234,1
5359,18328,,73,1
5360,18329,18335,3942,1
5361,18333,41134,121,2
5362,18336,18516,308,2
5363,18340,,442,1
5364,18341,19949,1810,2
5365,18343,,2088,1
5366,18344,,1323,2
5367,18346,,79,1
5368,18356,18366,79,1
5369,18357,,185,1
5370,18358,,3381,2
5371,18359,,204,1
5372,18365,19699,108,1
5373,18367,,50,0
5374,18371,18379,67,1
5375,18374,18487,498,1
5376,18378,,40,1
5377,18381,18388,8097,2
5378,18386,,1869,1
5379,18389,20504,585,2
5380,18390,18391,552,2
5381,18399,28030,1597,1
5382,18400,,654,2
5383,18401,18403,117,3
5384,18405,18411,3112,1
5385,18406,,48,0
5386,18407,,391,2
5387,18413,18414,503,1
5388,18420,18422,91,1
5389,18423,18426,3350,2
5390,18425,,875,2
5391,18428,,1041,0
5392,18430,18448,87,1
5393,18431,18433,207,1
5394,18432,,487,0
5395,18434,18440,74,2
5396,18435,,3193,4
5397,18437,,227,0
5398,18438,,2276,2
5399,18439,,25,1
5400,18444,,124,1
5401,18450,19755,129,1
5402,18451,,1031,3
5403,18452,,961,1
5404,18455,19633,1456,1
5405,18456,,1723,0
5406,18457,,118,1
5407,18458,,5472,2
5408,18459,,266,1
5409,18461,,199,1
5410,18463,,154,1
5411,18472,19902,115,1
5412,18475,,980,1
5413,18476,,3548,2
5414,18477,18496,485,1
5415,18482,,306,2
5416,18483,18528,302,1
5417,18484,18493,47041,3
5418,18488,18492,69,1
5419,18490,18513,139,1
5420,18494,18505,2320,2
5421,18497,18499,8688,1
5422,18500,18509,682,1
5423,18502,,34,0
5424,18504,18519,169,2
5425,18507,18512,619,1
5426,18508,18521,456,1
5427,18511,,44,0
5428,18514,,67,1
5429,18515,,490,0
5430,18517,19623,41,1
5431,18524,18531,1344,2
5432,18526,,995,3
5433,18527,18529,235,1
5434,18532,,313,0
5435,18538,18555,49,1
5436,18543,18548,100,1
5437,18545,,391,2
5438,18547,18558,320,1
5439,18549,18551,236,2
5440,18550,,402,0
5441,18552,,27,1
5442,18554,,414,1
5443,18556,,187,1
5444,18559,71760,490,2
5445,18562,,909,2
5446,18565,18566,1717,2
5447,18568,,83,2
5448,19567,,8099,3
5449,19569,,4806,3
5450,19573,,45,1
5451,19574,,1619,2
5452,19575,,78,1
5453,19576,19596,4888,2
5454,19578,19802,35,1
5455,19580,,41677,5
5456,19588,19603,114,1
5457,19589,,129,0
5458,19597,19599,132,1
5459,19598,,885,2
5460,19601,19617,2700,2
5461,19602,,23120,8
5462,19606,,3450,2
5463,19608,26243,814,1
5464,19616,19641,198,1
5465,19618,19621,1078,1
5466,19619,19628,193,1
5467,19625,19626,10080,1
5468,19630,,5901,1
5469,19631,,66,1
5470,19632,19636,87,1
5471,19634,19667,104,1
5472,19635,,399,2
5473,19638,19646,483,1
5474,19651,,297,0
5475,19652,19665,94,2
5476,19654,,108,1
5477,19655,111481,1038,2
5478,19660,20214,10017,1
5479,19661,24356,749,2
5480,19664,,68,1
5481,19670,,14191,2
5482,19671,19946,1597,1
5483,19674,19677,1912,2
5484,19678,,364,2
5485,19680,19687,288,1
5486,19682,19730,5814,2
5487,19685,,1247,3
5488,19686,19689,1395,2
5489,19690,19883,397,1
5490,19703,19708,18988,4
5491,19707,19741,2620,1
5492,19715,,361,1
5493,19716,19719,119,1
5494,19718,,356,2
5495,19723,19734,8334,2
5496,19724,20586,2187,3
5497,19725,19727,693,2
5498,19726,19740,21,1
5499,19731,,293,1
5500,19735,19754,406,2
5501,19736,54982,156,1
5502,19742,,966,1
5503,19743,19752,626,1
5504,19748,20387,171,4
5505,19757,19760,10427,1
5506,19763,19766,460,2
5507,19765,19772,146,1
5508,19768,,441,1
5509,19773,,68,1
5510,19776,,5420,4
5511,19777,19781,2813,1
5512,19786,19789,692,1
5513,19787,,1522,1
5514,19788,19798,16681,3
5515,19790,19803,196,2
5516,19791,,79176,9
5517,19796,,84,2
5518,19804,,33,0
5519,19809,,2079,1
5520,19811,19852,149,2
5521,19812,19819,795,2
5522,19815,,81,0
5523,19818,,127,0
5524,19821,19824,325,2
5525,19823,19837,43039,4
5526,19826,19830,16020,2
5527,19827,,627,1
5528,19834,,146,1
5529,19835,,602,1
5530,19836,19879,765,1
5531,19842,,827,1
5532,19846,19847,5979,2
5533,19850,,116,2
5534,19854,19855,227,1
5535,19856,19865,3537,2
5536,19857,19858,416,1
5537,19862,,242,2
5538,19863,,476,0
5539,19872,19876,979,2
5540,19873,19874,271,2
5541,19877,140628,1149,2
5542,19880,,70,1
5543,19885,19906,4561,1
5544,19887,,55,1
5545,19890,19891,1739,1
5546,19892,,34,0
5547,19893,,56,0
5548,19894,,95,1
5549,19895,20104,113,1
5550,19896,19897,20432,4
5551,19904,,13932,3
5552,19905,,22515,2
5553,19910,19971,1192,2
5554,19911,,671,0
5555,19912,19914,2406,2
5556,19913,,304,3
5557,19921,,1966,1
5558,19922,19933,5559,2
5559,19925,,1148,2
5560,19926,,70,1
5561,19928,,127,1
5562,19930,,427,1
5563,19932,19981,2263,1
5564,19934,19944,560,1
5565,19935,19952,112,1
5566,19936,,80,0
5567,19940,,1146,1
5568,19948,19954,612,2
5569,19950,19983,404,1
5570,19951,,1166,1
5571,19955,19956,2518,3
5572,19957,,232,0
5573,19960,19962,112,1
5574,19968,19978,6751,3
5575,19970,19972,76,1
5576,19973,19976,401,1
5577,19977,,216,2
5578,19985,,127,3
5579,19986,19988,1666,2
5580,19987,,86,0
5581,19990,,821,1
5582,19991,20005,639,1
5583,19992,20029,586,1
5584,19994,19997,588,2
5585,19995,,229,1
5586,20003,,28,0
5587,20004,,89,1
5588,20006,20046,738,1
5589,20009,,1020,0
5590,20011,20017,2773,1
5591,20012,20018,295,1
5592,20013,,211,2
5593,20016,,42,1
5594,20019,20027,163,1
5595,20021,20023,3566,2
5596,20024,20036,149,2
5597,20028,,957,2
5598,20031,20127,126,1
5599,20032,,12448,3
5600,20033,,404,1
5601,20038,,223,0
5602,20040,,239,0
5603,20042,,81,1
5604,20043,,384,1
5605,20047,,1071,3
5606,20048,,266,1
5607,20053,,161,2
5608,20054,,1096,1
5609,20058,20120,1006,1
5610,20059,,414,3
5611,20061,,3417,2
5612,20064,20068,653,5
5613,20065,20121,31,1
5614,20071,20076,653,2
5615,20079,20083,481,1
5616,20084,20118,165,1
5617,20085,23494,37,1
5618,20086,20094,8462,1
5619,20087,20107,3338,1
5620,20088,20095,3341,5
5621,20089,20093,677,1
5622,20092,,231,1
5623,20096,,419,3
5624,20097,20098,19199,2
5625,20108,,92,0
5626,20110,20113,88,3
5627,20111,20130,2391,2
5628,20116,,86,0
5629,20119,,761,1
5630,20123,20136,7540,4
5631,20125,20170,901,1
5632,20133,20144,719,2
5633,20134,,10,1
5634,20138,,58,1
5635,20139,20151,520,3
5636,20140,20169,100,1
5637,20143,,39,1
5638,20148,20150,340,1
5639,20152,,70,0
5640,20160,,201,1
5641,20164,20165,172,1
5642,20166,,923,1
5643,20167,20168,327,1
5644,20171,,79,1
5645,20173,20179,49777,2
5646,20175,20177,3249,1
5647,20178,22272,598,1
5648,20180,,6774,1
5649,20183,20197,1632,1
5650,20184,20190,4584,2
5651,20185,20682,596,2
5652,20186,20194,3071,1
5653,20188,20192,398,1
5654,20193,,378,0
5655,20200,20202,707,1
5656,20201,20206,881,1
5657,20203,,118,2
5658,20204,,793,3
5659,20212,,2536,2
5660,20213,,193,1
5661,20216,,202,1
5662,20218,,738,0
5663,20221,20223,847,1
5664,20225,,321,1
5665,20233,20234,3803,2
5666,20235,,663,2
5667,20236,20259,1251,2
5668,20238,20272,266,1
5669,20240,,6276,6
5670,20246,20270,14484,2
5671,20251,,223,1
5672,20253,,1700,1
5673,20254,20255,311,1
5674,20258,,314,0
5675,20262,20274,33195,7
5676,20265,20281,210,1
5677,20266,,57,3
5678,20267,,279,1
5679,20276,20279,57892,3
5680,20280,,664,1
5681,20282,,1595,1
5682,20283,20287,792,2
5683,20290,,1198,1
5684,20292,,4169,1
5685,20293,45100,1191,2
5686,20303,,324,2
5687,20306,,417,0
5688,20307,20401,135,1
5689,20309,,97,1
5690,20310,20312,6126,2
5691,20311,20316,6386,1
5692,20317,,1930,3
5693,20319,20419,12287,2
5694,20324,24911,147,1
5695,20327,33336,696,2
5696,20328,,24110,3
5697,20331,20338,100,2
5698,20335,,427,0
5699,20339,,458,2
5700,20340,23152,832,2
5701,20343,20375,4218,2
5702,20345,20346,250,1
5703,20348,20357,712,2
5704,20351,20524,460,1
5705,20355,20378,1069,3
5706,20356,20359,5366,3
5707,20361,20365,38,1
5708,20362,,101,0
5709,20366,20380,651,1
5710,20368,,753,2
5711,20372,20416,243,1
5712,20373,20417,270,1
5713,20376,20403,183,1
5714,20377,,213,0
5715,20382,61873,791,1
5716,20384,20408,162,1
5717,20385,20510,133,1
5718,20388,,705,1
5719,20389,20404,389,2
5720,20390,20409,218,2
5721,20392,,2030,1
5722,20393,,1445,1
5723,20400,20435,5072,2
5724,20407,,112,0
5725,20410,,2074,3
5726,20413,,316,1
5727,20414,,163,2
5728,20415,20421,743,2
5729,20424,20429,1105,1
5730,20425,,170,1
5731,20427,,1226,2
5732,20428,,794,1
5733,20430,20431,420,1
5734,20432,20433,236,1
5735,20437,40287,68,1
5736,20438,20451,1717,3
5737,20439,20442,1230,1
5738,20445,23407,104,2
5739,20447,,1179,1
5740,20449,,530,2
5741,20450,20457,77,1
5742,20454,,215,1
5743,20455,20456,1232,2
5744,20461,,324,2
5745,20471,20501,355,1
5746,20472,20474,1193,2
5747,20475,21521,224,1
5748,20480,20707,345,1
5749,20483,20890,207,2
5750,20484,20486,20519,3
5751,20485,,199,1
5752,20492,20493,930,1
5753,20496,20497,92,2
5754,20500,,64,1
5755,20503,,66,0
5756,20506,,32,2
5757,20507,,164,1
5758,20513,23273,490,1
5759,20518,,98,2
5760,20519,20575,399,1
5761,20526,,1006,2
5762,20528,20619,451,1
5763,20529,20537,1506,1
5764,20532,38708,4007,2
5765,20536,,2108,3
5766,20538,20542,555,1
5767,20539,20557,4126,3
5768,20540,20663,229,2
5769,20544,20558,49,1
5770,20545,20550,106,1
5771,20547,20622,201,1
5772,20549,20551,536,3
5773,20559,20560,2097,1
5774,20564,20569,47,1
5775,20568,,257,1
5776,20571,20590,391,1
5777,20578,20591,269,2
5778,20579,20670,634,1
5779,20582,,534,0
5780,20583,20587,800,1
5781,20588,,248,1
5782,20589,,89,1
5783,20592,,149,1
5784,20593,,265,1
5785,20594,,144,2
5786,20596,20598,56,2
5787,20599,20603,3654,3
5788,20604,,90,2
5789,20608,20610,9021,1
5790,20609,,192,1
5791,20612,,28,0
5792,20617,20621,189,1
5793,20620,,2173,1
5794,20623,,44,0
5795,20625,20653,4428,2
5796,20626,26211,93,1
5797,20632,,90,1
5798,20633,,746,1
5799,20635,20807,325,2
5800,20637,20640,2165,2
5801,20638,20650,310,1
5802,20639,20642,218,1
5803,20644,,39,0
5804,20645,20677,414,2
5805,20646,20696,55,1
5806,20651,20652,431,1
5807,20655,,24750,5
5808,20657,20658,840,2
5809,20660,20664,15769,1
5810,20661,,4739,1
5811,20666,,4695,1
5812,20671,20675,179,1
5813,20672,20687,5383,2
5814,20674,,90,0
5815,20676,,353,1
5816,20678,20681,459,1
5817,20680,,4594,2
5818,20688,26349,2313,2
5819,20689,20691,1583,3
5820,20693,20749,2831,1
5821,20695,20780,8165,1
5822,20697,49064,222,2
5823,20702,20722,90,1
5824,20703,21003,6286,6
5825,20704,,630,1
5826,20708,21083,85,1
5827,20713,22000,75,1
5828,20714,20745,666,3
5829,20715,23635,138,1
5830,20716,,158,1
5831,20719,21635,412,1
5832,20720,20721,520,2
5833,20724,20732,270,1
5834,20725,,114,1
5835,20726,20811,410,2
5836,20728,20808,136,2
5837,20730,20753,206,1
5838,20731,,8815,4
5839,20735,20796,963,2
5840,20736,,353,0
5841,20737,,299,1
5842,20739,20743,115,4
5843,20740,20771,372,3
5844,20754,23584,645,3
5845,20757,23419,101,1
5846,20758,20760,542,1
5847,20762,20763,124,1
5848,20764,20794,4575,1
5849,20770,,1120,3
5850,20773,,856,1
5851,20777,,128,0
5852,20782,20783,203,1
5853,20784,20787,3093,4
5854,20786,20799,1846,2
5855,20802,20813,434,1
5856,20804,20805,775,1
5857,20806,20809,243,2
5858,20814,20816,47,1
5859,20819,20827,4137,5
5860,20821,,121,1
5861,20824,,488,1
5862,20825,,2843,2
5863,20826,20829,617,2
5864,20830,,278,1
5865,20831,22223,233,1
5866,20835,20837,61,1
5867,20841,20848,5185,1
5868,20843,,146,1
5869,20844,20852,884,1
5870,20845,20849,83,1
5871,20847,20851,14658,2
5872,20853,,133,1
5873,20854,,83,0
5874,20855,,133,1
5875,20856,,123,1
5876,20857,,1350,2
5877,20859,,5339,3
5878,20863,20864,73,2
5879,20865,,354,2
5880,20867,20879,1739,3
5881,20868,20869,548,2
5882,20871,,4885,3
5883,20880,20892,4759,1
5884,20885,20886,57,1
5885,20887,20931,53,1
5886,20888,,336,1
5887,20889,,262,2
5888,20893,,726,1
5889,20895,,804,2
5890,20896,20900,11297,2
5891,20899,20957,610,2
5892,20901,,204,1
5893,20902,21019,1950,2
5894,20906,,2156,1
5895,20907,,917,1
5896,20910,20913,530,1
5897,20915,21110,3349,3
5898,20917,20923,8429,4
5899,20921,,78,2
5900,20925,,72,0
5901,20927,20937,934,2
5902,20928,20936,2057,1
5903,20933,,1143,1
5904,20938,,149,1
5905,20940,20942,65,2
5906,20943,20947,2371,3
5907,20951,32328,357,1
5908,20953,20955,189,1
5909,20956,,759,1
5910,20958,20961,193,1
5911,20960,,853,1
5912,20963,,2102,2
5913,20965,20982,28,1
5914,20967,20973,2442,2
5915,20968,20971,432,2
5916,20972,24682,218,1
5917,20974,21053,234,1
5918,20978,,6513,2
5919,20979,20984,877,1
5920,20981,20985,73,1
5921,20986,21082,1233,1
5922,20988,21016,549,2
5923,20989,20991,7904,2
5924,20992,21018,1819,2
5925,20996,,209,1
5926,20998,21006,97,2
5927,21009,,130,3
5928,21010,21064,986,2
5929,21011,21015,1000,1
5930,21012,,5675,2
5931,21020,21065,2985,2
5932,21022,21028,68,2
5933,21023,21024,954,2
5934,21026,21047,1370,1
5935,21029,21079,468,2
5936,21032,,52,0
5937,21033,,245,1
5938,21034,,2909,2
5939,21036,21048,282,2
5940,21039,,379,1
5941,21041,,346,1
5942,21044,21162,122,2
5943,21045,21059,464,1
5944,21051,21118,66,1
5945,21055,,74,1
5946,21062,,2002,1
5947,21066,22502,60,1
5948,21069,21071,3343,1
5949,21074,,385,1
5950,21075,21158,574,1
5951,21077,,1495,2
5952,21084,21295,95,1
5953,21087,21101,1247,1
5954,21089,,614,1
5955,21090,21224,4595,3
5956,21095,,2615,1
5957,21096,21103,2135,1
5958,21097,,1040,3
5959,21098,21120,602,1
5960,21099,,949,2
5961,21105,,3679,2
5962,21106,21137,637,1
5963,21109,21111,593,2
5964,21112,21117,254,1
5965,21114,21135,4942,2
5966,21116,,2618,2
5967,21119,,38,1
5968,21121,33034,1461,1
5969,21123,,704,1
5970,21127,,142,1
5971,21130,21132,7946,1
5972,21138,,135,1
5973,21139,,178,1
5974,21142,21285,469,1
5975,21143,,598,1
5976,21144,,47,2
5977,21147,21160,743,1
5978,21148,21159,232,1
5979,21149,,215,1
5980,21154,,375,1
5981,21165,,7704,2
5982,21166,21167,139,1
5983,21168,21194,244,1
